sale_id,store_id,customer_id,employee_id,sale_date,total_amount
2731,20,6,4,2024-06-17,2009.54
2732,6,4,4,2024-06-18,3387.6
2733,20,5,2,2024-06-19,4502.48
2734,33,6,3,2024-06-20,3935.25
2735,15,4,6,2024-06-21,1711.82
2736,4,4,5,2024-06-22,2988.53
2737,13,6,5,2024-06-23,1947.14
2738,26,1,5,2024-06-24,4008.82
2739,6,10,1,2024-06-25,1513.1
2740,29,2,10,2024-06-26,677.66
2741,26,10,1,2024-06-27,184.77
2742,13,5,9,2024-06-28,2315.67
2743,31,2,1,2024-06-29,1975.64
2744,24,5,4,2024-06-30,196.74
2745,2,9,3,2024-07-01,2939.5
2746,35,2,8,2024-07-02,1872.62
2747,10,8,8,2024-07-03,1348.59
2748,24,9,4,2024-07-04,2748.68
2749,19,6,3,2024-07-05,1464.33
2750,20,10,1,2024-07-06,4290.48
2751,6,1,3,2024-07-07,4700.82
2752,18,1,5,2024-07-08,1566.6
2753,22,10,1,2024-07-09,4886.35
2754,29,10,6,2024-07-10,1827.89
2755,30,4,9,2024-07-11,2795.56
2756,9,3,7,2024-07-12,2864.34
2757,21,8,2,2024-07-13,781.83
2758,22,4,3,2024-07-14,1905.94
2759,7,9,7,2024-07-15,2022.25
2760,16,7,8,2024-07-16,1479.63
2761,1,2,2,2024-07-17,3334.81
2762,14,3,7,2024-07-18,3066.32
2763,26,9,4,2024-07-19,431.41
2764,24,2,5,2024-07-20,3104.81
2765,15,6,9,2024-07-21,4717.64
2766,10,7,1,2024-07-22,2962.74
2767,16,2,2,2024-07-23,2136.36
2768,2,3,3,2024-07-24,231.39
2769,21,10,10,2024-07-25,4632.17
2770,21,1,3,2024-07-26,4426.25
2771,3,6,2,2024-07-27,3077.5
2772,7,4,2,2024-07-28,1919.92
2773,24,4,2,2024-07-29,2547.2
2774,19,4,8,2024-07-30,525.4
2775,21,7,8,2024-07-31,4485.73
2776,12,4,5,2024-08-01,3293.92
2777,17,3,6,2024-08-02,217.52
2778,1,6,3,2024-08-03,4816.14
2779,31,3,8,2024-08-04,4231.02
2780,3,2,4,2024-08-05,980.78
2781,17,3,10,2024-08-06,3101.08
2782,26,7,3,2024-08-07,4869.9
2783,20,7,7,2024-08-08,401.09
2784,4,3,7,2024-08-09,4482.6
2785,34,9,2,2024-08-10,1615.32
2786,1,8,2,2024-08-11,1668.83
2787,9,3,10,2024-08-12,4731.46
2788,2,6,3,2024-08-13,4561.72
2789,19,4,9,2024-08-14,4523.2
2790,7,8,4,2024-08-15,3494.86
2791,29,10,4,2024-08-16,2049.82
2792,5,8,2,2024-08-17,1569.72
2793,5,5,5,2024-08-18,2911.02
2794,7,7,10,2024-08-19,855.03
2795,14,1,8,2024-08-20,756.14
2796,29,10,10,2024-08-21,134.15
2797,35,9,10,2024-08-22,4785.75
2798,28,1,4,2024-08-23,4087.87
2799,28,10,6,2024-08-24,2692.53
2800,11,1,7,2024-08-25,3824.31
2801,10,6,9,2024-08-26,4488.95
2802,26,8,2,2024-08-27,4934.7
2803,3,2,1,2024-08-28,314.91
2804,16,10,3,2024-08-29,2041.09
2805,33,4,10,2024-08-30,673.14
2806,26,3,5,2024-08-31,4724.53
2807,17,1,1,2024-09-01,761.26
2808,31,8,9,2024-09-02,2766.65
2809,14,5,1,2024-09-03,4382.36
2810,20,7,9,2024-09-04,1067.9
2811,11,5,4,2024-09-05,114.75
2812,25,9,10,2024-09-06,58.65
2813,11,8,2,2024-09-07,3338.73
2814,35,2,6,2024-09-08,2415.14
2815,7,2,2,2024-09-09,2852.25
2816,28,4,7,2024-09-10,3255.49
2817,15,2,8,2024-09-11,3080.09
2818,5,1,5,2024-09-12,1353.2
2819,4,7,4,2024-09-13,278.11
2820,33,7,7,2024-09-14,1164.66
2821,1,10,8,2024-09-15,3107.81
2822,25,6,10,2024-09-16,556.78
2823,15,2,8,2024-09-17,1503.58
2824,27,1,1,2024-09-18,2281.32
2825,35,7,4,2024-09-19,2247.26
2826,24,8,9,2024-09-20,4309.83
2827,21,2,9,2024-09-21,4468.24
2828,24,8,3,2024-09-22,2671.25
2829,30,4,4,2024-09-23,4362.59
2830,2,10,3,2024-09-24,2175.86
2831,22,6,8,2024-09-25,4388.44
2832,5,1,7,2024-09-26,3594.27
2833,14,6,7,2024-09-27,4380.93
2834,13,9,4,2024-09-28,726.97
2835,27,10,6,2024-09-29,54.22
2836,5,10,4,2024-09-30,164.18
2837,14,10,2,2024-10-01,3330.18
2838,4,10,3,2024-10-02,4985.94
2839,3,5,4,2024-10-03,848.2
2840,5,7,7,2024-10-04,64.93
2841,7,1,4,2024-10-05,1428.07
2842,23,9,7,2024-10-06,3075.02
2843,33,9,8,2024-10-07,3017.64
2844,27,1,8,2024-10-08,4984.73
2845,13,4,5,2024-10-09,2821.37
2846,26,2,1,2024-10-10,4344.49
2847,17,9,9,2024-10-11,2050.99
2848,13,1,3,2024-10-12,1424.79
2849,8,5,8,2024-10-13,500.88
2850,2,4,6,2024-10-14,3801.72
2851,14,6,6,2024-10-15,4062.58
2852,23,7,8,2024-10-16,4094.02
2853,22,10,9,2024-10-17,2507.72
2854,30,10,4,2024-10-18,3038.61
2855,29,7,1,2024-10-19,4595.87
2856,30,8,4,2024-10-20,4307.21
2857,17,2,6,2024-10-21,4491.29
2858,7,6,2,2024-10-22,4404.75
2859,34,3,7,2024-10-23,4055.0
2860,14,9,8,2024-10-24,219.84
2861,29,10,7,2024-10-25,3630.11
2862,33,6,7,2024-10-26,2370.15
2863,18,9,7,2024-10-27,114.05
2864,1,7,5,2024-10-28,967.93
2865,27,5,4,2024-10-29,3506.12
2866,9,9,10,2024-10-30,3248.89
2867,27,8,7,2024-10-31,751.76
2868,17,8,2,2024-11-01,3434.91
2869,33,7,5,2024-11-02,361.19
2870,30,3,5,2024-11-03,3136.06
2871,19,4,8,2024-11-04,3209.21
2872,23,8,7,2024-11-05,1858.97
2873,16,1,7,2024-11-06,2128.77
2874,15,3,10,2024-11-07,1215.58
2875,5,3,2,2024-11-08,3631.99
2876,26,3,5,2024-11-09,2742.17
2877,4,5,8,2024-11-10,4789.47
2878,33,5,10,2024-11-11,1614.27
2879,31,1,10,2024-11-12,3534.99
2880,28,1,10,2024-11-13,1314.45
2881,25,9,1,2024-11-14,503.25
2882,23,4,7,2024-11-15,3271.15
2883,21,10,1,2024-11-16,3939.18
2884,7,7,7,2024-11-17,4184.68
2885,20,1,5,2024-11-18,769.48
2886,22,7,1,2024-11-19,3765.47
2887,11,1,1,2024-11-20,1710.07
2888,27,10,10,2024-11-21,4156.74
2889,32,1,1,2024-11-22,1629.11
2890,3,2,9,2024-11-23,3184.87
2891,6,4,7,2024-11-24,1257.05
2892,13,9,1,2024-11-25,3301.71
2893,13,4,4,2024-11-26,3156.26
2894,14,3,8,2024-11-27,2495.37
2895,7,10,1,2024-11-28,2866.51
2896,5,7,4,2024-11-29,1658.46
2897,19,7,8,2024-11-30,2993.9
2898,19,10,6,2024-12-01,792.0
2899,33,1,7,2024-12-02,3730.25
2900,8,7,2,2024-12-03,2945.06
2901,5,2,8,2024-12-04,4671.14
2902,23,6,1,2024-12-05,3325.94
2903,3,6,4,2024-12-06,125.24
2904,12,6,1,2024-12-07,4922.71
2905,27,4,4,2024-12-08,327.25
2906,16,2,10,2024-12-09,578.82
2907,12,1,9,2024-12-10,3776.96
2908,13,3,2,2024-12-11,4578.66
2909,24,9,3,2024-12-12,2480.29
2910,31,1,1,2024-12-13,879.53
2911,22,10,5,2024-12-14,3292.56
2912,21,4,8,2024-12-15,3118.64
2913,24,4,3,2024-12-16,576.72
2914,9,8,2,2024-12-17,1002.0
2915,1,1,9,2024-12-18,1292.22
2916,27,1,4,2024-12-19,1342.62
2917,27,2,1,2024-12-20,4644.88
2918,35,10,4,2024-12-21,259.25
2919,17,3,1,2024-12-22,4407.84
2920,20,1,5,2024-12-23,1675.58
2921,22,2,10,2024-12-24,2829.82
2922,2,4,5,2024-12-25,3486.06
2923,1,4,4,2024-12-26,643.45
2924,17,1,9,2024-12-27,3995.76
2925,4,9,6,2024-12-28,1982.24
2926,28,7,10,2024-12-29,4828.66
2927,17,8,7,2024-12-30,4039.64
2928,1,4,9,2024-12-31,3251.77
2929,11,5,5,2024-01-01,1385.39
2930,18,7,4,2024-01-02,4836.06
2931,23,7,7,2024-01-03,3652.95
2932,12,8,8,2024-01-04,2958.43
2933,6,7,2,2024-01-05,3655.41
2934,6,3,4,2024-01-06,192.32
2935,2,10,6,2024-01-07,1967.51
2936,16,7,1,2024-01-08,3080.6
2937,15,4,10,2024-01-09,4868.43
2938,27,10,2,2024-01-10,3311.48
2939,8,7,6,2024-01-11,491.63
2940,30,3,8,2024-01-12,3231.63
2941,29,10,6,2024-01-13,4259.62
2942,21,5,9,2024-01-14,2947.88
2943,31,1,8,2024-01-15,4126.76
2944,14,7,3,2024-01-16,805.51
2945,18,1,1,2024-01-17,1522.83
2946,6,7,1,2024-01-18,2064.97
2947,25,7,7,2024-01-19,3685.78
2948,35,7,10,2024-01-20,3296.38
2949,29,5,9,2024-01-21,1028.49
2950,3,6,6,2024-01-22,4400.86
2951,23,7,1,2024-01-23,4780.47
2952,26,7,8,2024-01-24,3227.6
2953,20,4,6,2024-01-25,135.4
2954,4,8,7,2024-01-26,2304.04
2955,20,5,9,2024-01-27,1156.09
2956,26,8,9,2024-01-28,3446.24
2957,32,2,10,2024-01-29,1972.49
2958,13,3,6,2024-01-30,2477.08
2959,29,6,4,2024-01-31,2680.4
2960,29,7,1,2024-02-01,3712.18
2961,10,3,6,2024-02-02,3599.71
2962,21,9,5,2024-02-03,3791.1
2963,1,10,7,2024-02-04,4893.13
2964,26,3,5,2024-02-05,3625.92
2965,17,6,1,2024-02-06,1613.25
2966,14,10,6,2024-02-07,2549.07
2967,9,3,6,2024-02-08,718.1
2968,18,4,2,2024-02-09,3530.5
2969,2,1,4,2024-02-10,124.33
2970,35,7,8,2024-02-11,850.5
2971,23,4,8,2024-02-12,4822.45
2972,20,1,9,2024-02-13,67.9
2973,29,6,6,2024-02-14,2890.93
2974,25,6,3,2024-02-15,607.66
2975,24,9,5,2024-02-16,1570.22
2976,3,5,2,2024-02-17,926.61
2977,1,10,8,2024-02-18,4178.15
2978,3,8,10,2024-02-19,1171.08
2979,25,10,7,2024-02-20,569.79
2980,8,6,6,2024-02-21,3605.07
2981,29,9,4,2024-02-22,3304.87
2982,2,5,6,2024-02-23,341.95
2983,3,4,2,2024-02-24,2986.66
2984,25,2,4,2024-02-25,2973.29
2985,2,5,3,2024-02-26,2106.66
2986,9,10,9,2024-02-27,4438.57
2987,9,5,7,2024-02-28,2626.19
2988,20,10,4,2024-02-29,1394.98
2989,13,8,8,2024-03-01,4988.96
2990,17,7,7,2024-03-02,2503.42
2991,7,8,3,2024-03-03,3372.81
2992,3,1,8,2024-03-04,79.71
2993,6,7,8,2024-03-05,767.08
2994,22,6,6,2024-03-06,4978.06
2995,35,3,5,2024-03-07,4318.85
2996,12,9,5,2024-03-08,4617.2
2997,22,8,10,2024-03-09,63.16
2998,6,9,9,2024-03-10,4852.67
2999,10,7,9,2024-03-11,3493.98
3000,33,2,10,2024-03-12,3599.84
3001,16,5,2,2024-03-13,1827.52
3002,3,9,3,2024-03-14,562.23
3003,4,2,8,2024-03-15,2732.18
3004,21,5,9,2024-03-16,1677.4
3005,35,7,1,2024-03-17,1140.38
3006,28,6,9,2024-03-18,3231.98
3007,13,9,10,2024-03-19,237.79
3008,18,7,5,2024-03-20,802.36
3009,26,3,7,2024-03-21,3109.44
3010,17,6,3,2024-03-22,1883.4
3011,10,6,9,2024-03-23,2618.63
3012,30,3,9,2024-03-24,3329.85
3013,15,2,5,2024-03-25,4940.65
3014,29,1,10,2024-03-26,2473.18
3015,12,5,3,2024-03-27,3703.48
3016,28,4,8,2024-03-28,897.56
3017,21,3,3,2024-03-29,631.74
3018,11,6,7,2024-03-30,2199.68
3019,22,7,2,2024-03-31,4234.72
3020,3,2,9,2024-04-01,4417.3
3021,29,4,3,2024-04-02,4701.12
3022,5,1,1,2024-04-03,2766.26
3023,12,2,8,2024-04-04,2064.08
3024,24,3,6,2024-04-05,3969.58
3025,19,5,4,2024-04-06,1540.38
3026,11,10,9,2024-04-07,743.06
3027,8,4,2,2024-04-08,2320.82
3028,16,1,4,2024-04-09,1417.14
3029,34,1,10,2024-04-10,3888.67
3030,12,5,8,2024-04-11,2412.1
3031,20,7,5,2024-04-12,4830.69
3032,34,10,9,2024-04-13,1359.11
3033,28,2,9,2024-04-14,1721.36
3034,30,7,2,2024-04-15,778.21
3035,12,9,9,2024-04-16,2412.11
3036,13,6,2,2024-04-17,2669.6
3037,2,7,10,2024-04-18,4800.29
3038,25,7,6,2024-04-19,411.35
3039,29,6,8,2024-04-20,156.51
3040,26,2,2,2024-04-21,1237.6
3041,4,3,5,2024-04-22,1393.62
3042,10,5,4,2024-04-23,2924.46
3043,17,8,1,2024-04-24,2249.95
3044,28,4,2,2024-04-25,3617.22
3045,14,4,2,2024-04-26,4851.29
3046,19,2,8,2024-04-27,3926.88
3047,31,8,9,2024-04-28,4407.95
3048,13,4,9,2024-04-29,3150.77
3049,16,6,3,2024-04-30,1091.42
3050,19,9,8,2024-05-01,3313.16
3051,18,8,1,2024-05-02,2854.44
3052,15,2,1,2024-05-03,3514.95
3053,26,3,6,2024-05-04,3001.36
3054,34,4,9,2024-05-05,412.42
3055,30,5,4,2024-05-06,69.36
3056,21,5,6,2024-05-07,697.91
3057,1,2,3,2024-05-08,3643.9
3058,33,9,4,2024-05-09,205.75
3059,7,4,8,2024-05-10,2563.36
3060,21,1,6,2024-05-11,1911.7
3061,5,8,8,2024-05-12,2021.29
3062,5,4,2,2024-05-13,4118.73
3063,1,3,5,2024-05-14,1551.77
3064,25,9,9,2024-05-15,3309.95
3065,6,8,3,2024-05-16,2233.34
3066,33,6,7,2024-05-17,2694.62
3067,5,2,7,2024-05-18,1831.37
3068,11,5,6,2024-05-19,2888.64
3069,19,3,10,2024-05-20,4048.19
3070,33,5,5,2024-05-21,4367.81
3071,7,10,8,2024-05-22,915.47
3072,26,7,6,2024-05-23,1774.78
3073,31,6,1,2024-05-24,3483.75
3074,35,5,5,2024-05-25,4136.88
3075,15,2,7,2024-05-26,233.12
3076,8,4,7,2024-05-27,1327.86
3077,23,8,6,2024-05-28,676.21
3078,32,8,1,2024-05-29,4266.21
3079,21,10,8,2024-05-30,296.17
3080,12,8,6,2024-05-31,4528.04
3081,12,1,2,2024-06-01,4022.76
3082,9,9,9,2024-06-02,4166.72
3083,17,9,7,2024-06-03,4850.82
3084,18,2,6,2024-06-04,312.08
3085,9,7,9,2024-06-05,2520.59
3086,2,3,9,2024-06-06,625.16
3087,24,4,5,2024-06-07,2270.33
3088,22,1,5,2024-06-08,1431.19
3089,16,7,3,2024-06-09,2593.75
3090,3,6,5,2024-06-10,2821.52
3091,8,6,5,2024-06-11,1389.36
3092,11,2,9,2024-06-12,1810.1
3093,6,9,5,2024-06-13,2835.07
3094,5,2,2,2024-06-14,3169.29
3095,33,6,10,2024-06-15,2180.64
3096,3,3,1,2024-06-16,1598.77
3097,17,7,9,2024-06-17,2587.28
3098,7,5,10,2024-06-18,1980.92
3099,26,2,5,2024-06-19,4622.75
3100,28,4,2,2024-06-20,1935.95
3101,14,3,8,2024-06-21,4940.95
3102,10,8,3,2024-06-22,3696.71
3103,7,5,10,2024-06-23,700.15
3104,33,10,9,2024-06-24,3486.69
3105,26,9,7,2024-06-25,1423.85
3106,9,4,6,2024-06-26,281.85
3107,6,5,4,2024-06-27,4722.87
3108,26,10,8,2024-06-28,4517.32
3109,3,10,5,2024-06-29,2843.51
3110,19,9,6,2024-06-30,1668.76
3111,33,2,1,2024-07-01,4394.99
3112,11,7,8,2024-07-02,166.21
3113,18,1,1,2024-07-03,3036.1
3114,17,6,7,2024-07-04,662.18
3115,10,8,1,2024-07-05,3570.76
3116,35,2,4,2024-07-06,1762.56
3117,2,2,6,2024-07-07,4975.34
3118,23,3,7,2024-07-08,2876.4
3119,7,6,5,2024-07-09,3460.55
3120,32,10,3,2024-07-10,620.79
3121,15,7,6,2024-07-11,4400.62
3122,29,3,5,2024-07-12,3212.68
3123,4,8,9,2024-07-13,1886.45
3124,28,4,5,2024-07-14,3910.04
3125,22,6,5,2024-07-15,3066.75
3126,30,9,1,2024-07-16,4425.97
3127,20,10,4,2024-07-17,161.81
3128,23,5,4,2024-07-18,2459.67
3129,2,9,2,2024-07-19,3673.99
3130,6,2,10,2024-07-20,2920.37
3131,8,3,8,2024-07-21,4014.41
3132,7,2,6,2024-07-22,3612.79
3133,15,4,8,2024-07-23,3427.32
3134,1,9,6,2024-07-24,463.08
3135,4,2,4,2024-07-25,3276.29
3136,16,1,4,2024-07-26,2072.28
3137,20,4,10,2024-07-27,253.24
3138,5,3,1,2024-07-28,4524.64
3139,7,2,10,2024-07-29,256.23
3140,33,1,6,2024-07-30,1655.21
3141,27,9,6,2024-07-31,2363.81
3142,35,10,6,2024-08-01,375.45
3143,17,2,3,2024-08-02,3867.9
3144,16,5,10,2024-08-03,3349.72
3145,27,10,7,2024-08-04,1120.31
3146,14,6,4,2024-08-05,4127.38
3147,24,10,7,2024-08-06,4141.65
3148,7,2,3,2024-08-07,3148.21
3149,9,3,8,2024-08-08,4402.84
3150,15,10,5,2024-08-09,2441.86
3151,19,6,7,2024-08-10,1364.53
3152,25,4,5,2024-08-11,2955.19
3153,9,10,6,2024-08-12,174.58
3154,7,2,10,2024-08-13,2136.61
3155,21,9,10,2024-08-14,1227.16
3156,29,7,5,2024-08-15,4912.26
3157,18,5,2,2024-08-16,2966.95
3158,11,2,5,2024-08-17,4945.24
3159,27,9,7,2024-08-18,3590.3
3160,20,6,5,2024-08-19,3449.38
3161,27,5,2,2024-08-20,3294.89
3162,2,8,8,2024-08-21,3675.0
3163,19,10,2,2024-08-22,484.1
3164,15,2,2,2024-08-23,3407.95
3165,14,7,8,2024-08-24,1503.83
3166,29,4,6,2024-08-25,2543.02
3167,29,10,4,2024-08-26,4787.11
3168,25,7,9,2024-08-27,3579.6
3169,15,10,1,2024-08-28,3279.65
3170,32,4,3,2024-08-29,4488.49
3171,27,5,1,2024-08-30,3681.37
3172,27,9,6,2024-08-31,1145.51
3173,6,1,1,2024-09-01,4729.44
3174,5,3,4,2024-09-02,515.54
3175,35,7,8,2024-09-03,3267.76
3176,18,5,6,2024-09-04,2004.36
3177,11,2,2,2024-09-05,1845.31
3178,22,9,9,2024-09-06,747.34
3179,35,5,9,2024-09-07,3940.02
3180,19,3,6,2024-09-08,1797.7
3181,13,5,5,2024-09-09,1163.74
3182,9,7,1,2024-09-10,4665.1
3183,16,5,4,2024-09-11,3385.09
3184,27,1,6,2024-09-12,1890.13
3185,11,1,1,2024-09-13,4587.23
3186,14,7,8,2024-09-14,2577.44
3187,14,6,4,2024-09-15,3133.87
3188,18,3,10,2024-09-16,3226.68
3189,25,5,4,2024-09-17,1652.12
3190,34,2,6,2024-09-18,4699.14
3191,26,7,1,2024-09-19,1057.51
3192,24,3,10,2024-09-20,200.65
3193,8,7,10,2024-09-21,1810.51
3194,35,10,7,2024-09-22,4076.08
3195,8,1,3,2024-09-23,4558.53
3196,15,3,2,2024-09-24,2743.44
3197,9,9,9,2024-09-25,3844.78
3198,23,10,8,2024-09-26,3046.93
3199,32,9,2,2024-09-27,4782.38
3200,20,2,2,2024-09-28,1463.77
3201,3,1,1,2024-09-29,3607.77
3202,16,4,2,2024-09-30,250.18
3203,35,10,4,2024-10-01,1490.62
3204,5,8,9,2024-10-02,1093.77
3205,1,5,1,2024-10-03,168.9
3206,23,5,5,2024-10-04,1502.75
3207,11,7,9,2024-10-05,2065.47
3208,4,7,7,2024-10-06,4240.91
3209,9,9,9,2024-10-07,2086.18
3210,8,4,7,2024-10-08,3554.33
3211,6,8,5,2024-10-09,1994.46
3212,30,2,8,2024-10-10,2602.55
3213,17,10,10,2024-10-11,1463.27
3214,11,9,10,2024-10-12,931.72
3215,26,3,2,2024-10-13,3603.18
3216,20,9,1,2024-10-14,2069.17
3217,25,4,7,2024-10-15,4890.64
3218,16,7,10,2024-10-16,4559.7
3219,27,1,10,2024-10-17,1145.67
3220,17,6,4,2024-10-18,1450.24
3221,31,3,3,2024-10-19,2696.11
3222,28,5,5,2024-10-20,987.18
3223,14,10,9,2024-10-21,3317.8
3224,27,7,2,2024-10-22,3684.98
3225,17,6,8,2024-10-23,928.3
3226,14,10,6,2024-10-24,4388.07
3227,31,8,9,2024-10-25,4953.2
3228,18,2,2,2024-10-26,3151.17
3229,6,6,6,2024-10-27,1558.23
3230,24,8,5,2024-10-28,2472.41
3231,16,1,4,2024-10-29,803.02
3232,6,2,7,2024-10-30,2066.22
3233,6,2,10,2024-10-31,2504.6
3234,34,6,2,2024-11-01,588.23
3235,6,6,7,2024-11-02,4594.74
3236,27,8,4,2024-11-03,4671.49
3237,23,8,6,2024-11-04,4680.35
3238,33,9,2,2024-11-05,1192.87
3239,24,8,4,2024-11-06,4786.19
3240,3,1,6,2024-11-07,803.66
3241,9,8,4,2024-11-08,647.9
3242,17,9,10,2024-11-09,393.57
3243,8,7,5,2024-11-10,3271.34
3244,18,6,10,2024-11-11,2770.89
3245,18,1,9,2024-11-12,1179.56
3246,2,4,4,2024-11-13,4717.65
3247,25,9,3,2024-11-14,3842.61
3248,35,9,1,2024-11-15,737.53
3249,6,9,4,2024-11-16,3375.7
3250,35,3,2,2024-11-17,1335.38
3251,8,3,6,2024-11-18,4662.3
3252,16,1,8,2024-11-19,894.64
3253,1,5,9,2024-11-20,4553.28
3254,13,8,9,2024-11-21,2109.72
3255,7,1,4,2024-11-22,789.8
3256,11,6,5,2024-11-23,2178.57
3257,27,5,5,2024-11-24,1215.01
3258,9,10,1,2024-11-25,2873.6
3259,7,8,4,2024-11-26,873.97
3260,21,3,3,2024-11-27,528.33
3261,33,3,6,2024-11-28,3382.52
3262,14,3,6,2024-11-29,1868.57
3263,10,4,6,2024-11-30,1742.71
3264,13,6,3,2024-12-01,3937.11
3265,20,6,5,2024-12-02,3389.87
3266,26,8,4,2024-12-03,4391.74
3267,6,10,8,2024-12-04,3578.36
3268,10,9,5,2024-12-05,4028.1
3269,8,2,2,2024-12-06,2175.55
3270,11,6,5,2024-12-07,1338.09
3271,12,2,4,2024-12-08,1701.07
3272,30,7,5,2024-12-09,2469.35
3273,15,6,4,2024-12-10,1444.44
3274,10,8,7,2024-12-11,2136.28
3275,1,5,5,2024-12-12,3650.8
3276,28,2,3,2024-12-13,4680.23
3277,13,9,3,2024-12-14,2865.59
3278,31,3,1,2024-12-15,1947.93
3279,20,4,4,2024-12-16,2436.35
3280,14,10,4,2024-12-17,2011.73
3281,7,2,8,2024-12-18,4816.11
3282,19,2,8,2024-12-19,4723.52
3283,24,1,7,2024-12-20,3450.11
3284,26,7,4,2024-12-21,1734.73
3285,18,1,9,2024-12-22,2243.72
3286,2,6,3,2024-12-23,1568.75
3287,25,3,8,2024-12-24,3614.08
3288,10,1,3,2024-12-25,2198.5
3289,1,7,2,2024-12-26,2198.03
3290,31,9,8,2024-12-27,3780.12
3291,35,1,9,2024-12-28,2670.62
3292,27,6,7,2024-12-29,1887.66
3293,27,1,3,2024-12-30,3366.42
3294,18,5,7,2024-12-31,4755.73
3295,3,4,10,2024-01-01,4599.81
3296,18,8,9,2024-01-02,3700.68
3297,29,1,6,2024-01-03,445.91
3298,24,1,6,2024-01-04,4913.21
3299,18,3,7,2024-01-05,4187.55
3300,3,2,2,2024-01-06,1475.09
3301,26,3,10,2024-01-07,1527.29
3302,11,1,9,2024-01-08,2144.72
3303,12,10,7,2024-01-09,1919.14
3304,12,3,2,2024-01-10,4892.19
3305,19,6,5,2024-01-11,2429.27
3306,26,10,10,2024-01-12,4878.31
3307,28,1,8,2024-01-13,3643.95
3308,28,5,7,2024-01-14,2791.94
3309,35,1,6,2024-01-15,4501.34
3310,10,4,1,2024-01-16,3934.11
3311,18,10,6,2024-01-17,3179.23
3312,11,2,3,2024-01-18,704.46
3313,28,1,5,2024-01-19,2508.74
3314,30,3,7,2024-01-20,3095.09
3315,22,5,2,2024-01-21,2114.54
3316,27,2,8,2024-01-22,4498.31
3317,31,8,5,2024-01-23,1151.05
3318,29,5,8,2024-01-24,3256.56
3319,18,4,2,2024-01-25,3955.15
3320,17,3,7,2024-01-26,1604.45
3321,20,9,9,2024-01-27,3187.57
3322,6,3,9,2024-01-28,1742.24
3323,21,9,2,2024-01-29,2150.01
3324,6,7,5,2024-01-30,4793.6
3325,22,8,5,2024-01-31,3638.45
3326,10,8,6,2024-02-01,3782.74
3327,17,5,8,2024-02-02,4571.47
3328,5,9,5,2024-02-03,4680.09
3329,4,2,8,2024-02-04,4204.91
3330,4,6,3,2024-02-05,3527.23
3331,15,7,10,2024-02-06,2598.14
3332,7,8,8,2024-02-07,4120.0
3333,10,7,8,2024-02-08,1228.84
3334,3,7,7,2024-02-09,2454.86
3335,35,4,6,2024-02-10,3279.31
3336,14,10,5,2024-02-11,4979.64
3337,13,9,7,2024-02-12,4784.29
3338,11,10,6,2024-02-13,1375.12
3339,4,10,7,2024-02-14,2663.06
3340,28,4,2,2024-02-15,2045.6
3341,20,4,9,2024-02-16,341.55
3342,12,5,7,2024-02-17,2489.12
3343,22,3,5,2024-02-18,3424.25
3344,3,4,6,2024-02-19,4770.99
3345,26,1,10,2024-02-20,2477.87
3346,18,2,10,2024-02-21,2473.4
3347,8,8,5,2024-02-22,1845.55
3348,10,6,7,2024-02-23,1143.93
3349,21,4,9,2024-02-24,1058.22
3350,7,1,4,2024-02-25,2208.34
3351,14,6,7,2024-02-26,4626.92
3352,5,6,2,2024-02-27,3600.83
3353,18,8,3,2024-02-28,4552.65
3354,11,7,1,2024-02-29,638.95
3355,17,2,2,2024-03-01,3107.78
3356,10,6,4,2024-03-02,1197.1
3357,18,7,1,2024-03-03,2686.64
3358,9,2,8,2024-03-04,3613.68
3359,15,3,9,2024-03-05,738.26
3360,16,9,8,2024-03-06,892.61
3361,11,10,5,2024-03-07,3435.06
3362,24,7,9,2024-03-08,4780.35
3363,17,2,4,2024-03-09,1704.94
3364,22,10,7,2024-03-10,834.27
3365,18,8,5,2024-03-11,1499.47
3366,34,7,5,2024-03-12,4473.04
3367,1,9,4,2024-03-13,328.27
3368,12,4,5,2024-03-14,3860.54
3369,29,9,4,2024-03-15,776.73
3370,8,5,6,2024-03-16,467.63
3371,15,4,8,2024-03-17,2210.8
3372,5,1,1,2024-03-18,3802.75
3373,16,4,10,2024-03-19,335.89
3374,20,6,3,2024-03-20,3785.6
3375,5,1,6,2024-03-21,3377.56
3376,29,4,10,2024-03-22,1369.43
3377,9,1,8,2024-03-23,4440.56
3378,31,7,9,2024-03-24,4683.61
3379,4,6,3,2024-03-25,2575.33
3380,19,9,7,2024-03-26,692.41
3381,16,8,4,2024-03-27,4263.05
3382,7,3,6,2024-03-28,3946.77
3383,6,10,3,2024-03-29,1392.8
3384,23,2,1,2024-03-30,2623.79
3385,29,2,9,2024-03-31,672.8
3386,18,4,5,2024-04-01,649.35
3387,10,4,1,2024-04-02,3431.72
3388,21,6,2,2024-04-03,4726.45
3389,7,6,10,2024-04-04,4283.66
3390,35,9,6,2024-04-05,4664.24
3391,12,6,7,2024-04-06,1624.91
3392,21,7,4,2024-04-07,4571.63
3393,16,6,9,2024-04-08,4667.63
3394,28,1,3,2024-04-09,4319.12
3395,28,6,3,2024-04-10,545.22
3396,23,8,9,2024-04-11,401.58
3397,11,6,3,2024-04-12,3833.28
3398,21,7,7,2024-04-13,1898.79
3399,30,5,9,2024-04-14,4565.65
3400,13,7,2,2024-04-15,3969.21
3401,27,2,6,2024-04-16,1408.83
